Transaction_ID,Date,Scope,Category,Description,Amount,Income_vs_Expense,Profit_vs_Loss,Balance_Sheet_Category,Debit_vs_Credit,Payment_Method
TXN-10598,2025-10-26,Business,Product Sales Revenue,Direct cash/card sales to customers,3294.54,Income,Profit,Asset,Credit,Checking Account
TXN-10532,2025-10-26,Household,Credit Card Payment,Credit card balance payoff from checking account,658.76,Transfer,Neutral,Liability,Debit,Checking Account
TXN-10737,2025-10-26,Business,Owner's Equity Injection,Capital contributed by business owner/investor,23036.23,Equity Injection,Neutral,Equity,Credit,Wire Transfer
TXN-10027,2025-10-26,Business,Office Rent & Lease,Commercial property rental fee,3297.3,Expense,Loss,Liability,Debit,Credit Card
TXN-11035,2025-10-26,Household,Groceries,Supermarket purchase (food/supplies),188.69,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10904,2025-10-26,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,2055.01,Expense,Loss,Liability,Debit,Checking Account
TXN-10234,2025-10-27,Household,Investment Returns,Stock dividend or savings interest payout,223.58,Income,Profit,Asset,Credit,ACH Transfer
TXN-10938,2025-10-28,Business,Payroll & Wages,"Employee salaries, benefits, and payroll taxes",5222.71,Expense,Loss,Liability,Debit,Cash
TXN-10652,2025-10-28,Household,Credit Card Payment,Credit card balance payoff from checking account,1141.6,Transfer,Neutral,Liability,Debit,Wire Transfer
TXN-10049,2025-10-29,Household,Salary / Wages,Monthly salary direct deposit,4438.73,Income,Profit,Asset,Credit,Wire Transfer
TXN-10789,2025-10-29,Household,Credit Card Payment,Credit card balance payoff from checking account,1095.87,Transfer,Neutral,Liability,Debit,Digital Wallet
TXN-10199,2025-10-29,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",586.78,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10213,2025-10-29,Business,Product Sales Revenue,Direct cash/card sales to customers,4456.64,Income,Profit,Asset,Credit,Cash
TXN-11167,2025-10-29,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,2823.75,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10978,2025-10-29,Business,Office Rent & Lease,Commercial property rental fee,2523.81,Expense,Loss,Liability,Debit,Checking Account
TXN-10263,2025-10-30,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,3323.96,Equity Withdrawal,Neutral,Equity,Debit,Checking Account
TXN-10548,2025-10-31,Business,Product Sales Revenue,Direct cash/card sales to customers,1613.22,Income,Profit,Asset,Credit,Wire Transfer
TXN-10820,2025-10-31,Household,Dining Out,Restaurant bill / food delivery,38.75,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10172,2025-10-31,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,2243.11,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10330,2025-10-31,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,1763.38,Equity Withdrawal,Neutral,Equity,Debit,Wire Transfer
TXN-10399,2025-11-01,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",4197.35,Asset Acquisition,Neutral,Asset,Debit,ACH Transfer
TXN-10721,2025-11-01,Business,Owner's Equity Injection,Capital contributed by business owner/investor,32750.1,Equity Injection,Neutral,Equity,Credit,ACH Transfer
TXN-10739,2025-11-01,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,2414.54,Transfer,Neutral,Liability,Debit,Checking Account
TXN-10987,2025-11-01,Household,Dining Out,Restaurant bill / food delivery,42.08,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10960,2025-11-01,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,11838.04,Income,Profit,Asset,Credit,ACH Transfer
TXN-10030,2025-11-02,Business,Office Rent & Lease,Commercial property rental fee,1785.87,Expense,Loss,Liability,Debit,ACH Transfer
TXN-10552,2025-11-02,Household,Salary / Wages,Monthly salary direct deposit,4161.07,Income,Profit,Asset,Credit,Digital Wallet
TXN-10423,2025-11-02,Household,Dining Out,Restaurant bill / food delivery,54.56,Expense,Loss,Asset,Debit,Credit Card
TXN-10039,2025-11-03,Household,Salary / Wages,Monthly salary direct deposit,3634.55,Income,Profit,Asset,Credit,Checking Account
TXN-11021,2025-11-04,Household,Investment Returns,Stock dividend or savings interest payout,402.42,Income,Profit,Asset,Credit,Credit Card
TXN-11032,2025-11-04,Household,Groceries,Supermarket purchase (food/supplies),124.86,Expense,Loss,Asset,Debit,Cash
TXN-10651,2025-11-05,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",1064.97,Asset Acquisition,Neutral,Asset,Debit,Checking Account
TXN-10431,2025-11-06,Household,Credit Card Payment,Credit card balance payoff from checking account,379.92,Transfer,Neutral,Liability,Debit,Cash
TXN-10513,2025-11-06,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",3062.05,Asset Acquisition,Neutral,Asset,Debit,Wire Transfer
TXN-11121,2025-11-06,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,2733.71,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10229,2025-11-06,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,3754.05,Income,Profit,Asset,Credit,Checking Account
TXN-10483,2025-11-06,Household,Groceries,Supermarket purchase (food/supplies),72.22,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10289,2025-11-07,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,284.64,Expense,Loss,Asset,Debit,Credit Card
TXN-10288,2025-11-07,Household,Groceries,Supermarket purchase (food/supplies),196.49,Expense,Loss,Asset,Debit,Cash
TXN-10836,2025-11-07,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,4566.66,Equity Withdrawal,Neutral,Equity,Debit,Digital Wallet
TXN-10366,2025-11-07,Business,Owner's Equity Injection,Capital contributed by business owner/investor,24891.99,Equity Injection,Neutral,Equity,Credit,Cash
TXN-10168,2025-11-07,Household,Investment Returns,Stock dividend or savings interest payout,307.55,Income,Profit,Asset,Credit,Digital Wallet
TXN-10480,2025-11-08,Household,Dining Out,Restaurant bill / food delivery,86.2,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10019,2025-11-08,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,2142.96,Expense,Loss,Liability,Debit,Wire Transfer
TXN-10356,2025-11-08,Household,Salary / Wages,Monthly salary direct deposit,5751.8,Income,Profit,Asset,Credit,Digital Wallet
TXN-10037,2025-11-08,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,2392.38,Equity Withdrawal,Neutral,Equity,Debit,Cash
TXN-10445,2025-11-08,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,2083.31,Transfer,Neutral,Liability,Debit,Checking Account
TXN-11022,2025-11-08,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",489.87,Expense,Loss,Asset,Debit,Cash
TXN-10996,2025-11-08,Business,Loan Interest Expense,Interest charge on business debt/credit lines,381.13,Expense,Loss,Liability,Debit,Credit Card
TXN-10564,2025-11-09,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",308.56,Expense,Loss,Asset,Debit,Credit Card
TXN-10593,2025-11-09,Household,Investment Returns,Stock dividend or savings interest payout,429.51,Income,Profit,Asset,Credit,ACH Transfer
TXN-10355,2025-11-11,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",5322.34,Asset Acquisition,Neutral,Asset,Debit,Wire Transfer
TXN-10630,2025-11-11,Business,Office Rent & Lease,Commercial property rental fee,4947.24,Expense,Loss,Liability,Debit,Checking Account
TXN-10331,2025-11-11,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,34.31,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10603,2025-11-11,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,1260.08,Expense,Loss,Asset,Debit,Credit Card
TXN-10933,2025-11-11,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,3216.11,Income,Profit,Asset,Credit,Credit Card
TXN-10767,2025-11-11,Business,Product Sales Revenue,Direct cash/card sales to customers,2717.23,Income,Profit,Asset,Credit,Digital Wallet
TXN-10912,2025-11-11,Household,Groceries,Supermarket purchase (food/supplies),170.03,Expense,Loss,Asset,Debit,Credit Card
TXN-11056,2025-11-11,Household,Dining Out,Restaurant bill / food delivery,60.54,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10180,2025-11-12,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",491.63,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10574,2025-11-12,Household,Utilities,"Electricity, water, and gas bills",243.0,Expense,Loss,Liability,Debit,Credit Card
TXN-10122,2025-11-12,Household,Investment Returns,Stock dividend or savings interest payout,288.86,Income,Profit,Asset,Credit,ACH Transfer
TXN-10516,2025-11-13,Business,Office Rent & Lease,Commercial property rental fee,4375.46,Expense,Loss,Liability,Debit,ACH Transfer
TXN-11080,2025-11-13,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,1824.14,Equity Withdrawal,Neutral,Equity,Debit,Checking Account
TXN-10290,2025-11-14,Household,Credit Card Payment,Credit card balance payoff from checking account,525.81,Transfer,Neutral,Liability,Debit,Digital Wallet
TXN-10723,2025-11-14,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,5178.79,Income,Profit,Asset,Credit,Cash
TXN-10214,2025-11-14,Business,Loan Interest Expense,Interest charge on business debt/credit lines,92.16,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10165,2025-11-15,Household,Salary / Wages,Monthly salary direct deposit,3033.34,Income,Profit,Asset,Credit,Credit Card
TXN-10242,2025-11-15,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,3830.93,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10876,2025-11-15,Business,Product Sales Revenue,Direct cash/card sales to customers,1205.24,Income,Profit,Asset,Credit,Cash
TXN-10267,2025-11-16,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,8619.75,Income,Profit,Asset,Credit,Digital Wallet
TXN-10118,2025-11-16,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,4453.07,Income,Profit,Asset,Credit,Checking Account
TXN-11025,2025-11-16,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,3780.07,Equity Withdrawal,Neutral,Equity,Debit,Checking Account
TXN-10640,2025-11-17,Household,Investment Returns,Stock dividend or savings interest payout,342.59,Income,Profit,Asset,Credit,Wire Transfer
TXN-10810,2025-11-17,Household,Utilities,"Electricity, water, and gas bills",252.46,Expense,Loss,Liability,Debit,ACH Transfer
TXN-10828,2025-11-18,Household,Credit Card Payment,Credit card balance payoff from checking account,1172.75,Transfer,Neutral,Liability,Debit,ACH Transfer
TXN-10291,2025-11-18,Household,Dining Out,Restaurant bill / food delivery,25.2,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10916,2025-11-19,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,348.05,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10790,2025-11-20,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",3668.72,Asset Acquisition,Neutral,Asset,Debit,Wire Transfer
TXN-10395,2025-11-20,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",262.47,Expense,Loss,Asset,Debit,Cash
TXN-10462,2025-11-20,Business,Owner's Equity Injection,Capital contributed by business owner/investor,13202.51,Equity Injection,Neutral,Equity,Credit,Credit Card
TXN-10799,2025-11-20,Business,Loan Interest Expense,Interest charge on business debt/credit lines,238.1,Expense,Loss,Liability,Debit,ACH Transfer
TXN-10702,2025-11-21,Household,Salary / Wages,Monthly salary direct deposit,3456.64,Income,Profit,Asset,Credit,ACH Transfer
TXN-10272,2025-11-21,Household,Utilities,"Electricity, water, and gas bills",234.86,Expense,Loss,Liability,Debit,Checking Account
TXN-10360,2025-11-21,Household,Dining Out,Restaurant bill / food delivery,117.04,Expense,Loss,Asset,Debit,Checking Account
TXN-11166,2025-11-21,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,252.53,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10091,2025-11-21,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,1762.44,Expense,Loss,Liability,Debit,Cash
TXN-11053,2025-11-21,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,1638.15,Income,Profit,Asset,Credit,ACH Transfer
TXN-10456,2025-11-22,Household,Groceries,Supermarket purchase (food/supplies),121.25,Expense,Loss,Asset,Debit,Cash
TXN-10576,2025-11-23,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,96.84,Expense,Loss,Asset,Debit,Checking Account
TXN-10675,2025-11-23,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",5267.26,Asset Acquisition,Neutral,Asset,Debit,Wire Transfer
TXN-10204,2025-11-23,Household,Dining Out,Restaurant bill / food delivery,106.19,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10886,2025-11-23,Household,Dining Out,Restaurant bill / food delivery,101.1,Expense,Loss,Asset,Debit,Checking Account
TXN-11037,2025-11-23,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,2854.69,Transfer,Neutral,Liability,Debit,Digital Wallet
TXN-11071,2025-11-24,Business,Payroll & Wages,"Employee salaries, benefits, and payroll taxes",8627.36,Expense,Loss,Liability,Debit,Wire Transfer
TXN-10764,2025-11-24,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,3193.83,Equity Withdrawal,Neutral,Equity,Debit,ACH Transfer
TXN-10947,2025-11-24,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,206.63,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10846,2025-11-24,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,1965.82,Expense,Loss,Liability,Debit,Wire Transfer
TXN-10940,2025-11-24,Business,Office Rent & Lease,Commercial property rental fee,5822.98,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10109,2025-11-25,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,2645.15,Expense,Loss,Asset,Debit,Digital Wallet
TXN-11184,2025-11-25,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,222.52,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10432,2025-11-25,Household,Groceries,Supermarket purchase (food/supplies),140.92,Expense,Loss,Asset,Debit,Cash
TXN-11004,2025-11-27,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",1398.22,Asset Acquisition,Neutral,Asset,Debit,ACH Transfer
TXN-10387,2025-11-27,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,4112.18,Expense,Loss,Asset,Debit,Credit Card
TXN-10306,2025-11-28,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,40.86,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10741,2025-11-28,Household,Investment Returns,Stock dividend or savings interest payout,310.21,Income,Profit,Asset,Credit,Wire Transfer
TXN-11194,2025-11-28,Business,Office Rent & Lease,Commercial property rental fee,5175.39,Expense,Loss,Liability,Debit,Checking Account
TXN-11027,2025-11-28,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,2281.32,Transfer,Neutral,Liability,Debit,Cash
TXN-10827,2025-11-29,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",1899.58,Asset Acquisition,Neutral,Asset,Debit,Cash
TXN-10486,2025-11-29,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,4065.59,Income,Profit,Asset,Credit,Checking Account
TXN-10307,2025-11-29,Business,Product Sales Revenue,Direct cash/card sales to customers,1926.09,Income,Profit,Asset,Credit,Credit Card
TXN-11189,2025-11-30,Business,Product Sales Revenue,Direct cash/card sales to customers,987.43,Income,Profit,Asset,Credit,Wire Transfer
TXN-10580,2025-11-30,Business,Owner's Equity Injection,Capital contributed by business owner/investor,13975.52,Equity Injection,Neutral,Equity,Credit,Cash
TXN-11119,2025-12-01,Business,Owner's Equity Injection,Capital contributed by business owner/investor,5799.61,Equity Injection,Neutral,Equity,Credit,ACH Transfer
TXN-11073,2025-12-01,Household,Utilities,"Electricity, water, and gas bills",263.95,Expense,Loss,Liability,Debit,Checking Account
TXN-10599,2025-12-01,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",238.15,Expense,Loss,Asset,Debit,Credit Card
TXN-10579,2025-12-01,Business,Office Rent & Lease,Commercial property rental fee,5707.64,Expense,Loss,Liability,Debit,ACH Transfer
TXN-10777,2025-12-01,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,4464.79,Equity Withdrawal,Neutral,Equity,Debit,Digital Wallet
TXN-10786,2025-12-01,Household,Utilities,"Electricity, water, and gas bills",245.3,Expense,Loss,Liability,Debit,Cash
TXN-11030,2025-12-02,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",436.77,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10340,2025-12-02,Household,Utilities,"Electricity, water, and gas bills",223.2,Expense,Loss,Liability,Debit,Wire Transfer
TXN-10815,2025-12-02,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,1648.78,Expense,Loss,Liability,Debit,Checking Account
TXN-10676,2025-12-04,Business,Owner's Equity Injection,Capital contributed by business owner/investor,26953.45,Equity Injection,Neutral,Equity,Credit,Checking Account
TXN-10835,2025-12-04,Household,Salary / Wages,Monthly salary direct deposit,5565.4,Income,Profit,Asset,Credit,Credit Card
TXN-10127,2025-12-04,Household,Investment Returns,Stock dividend or savings interest payout,51.55,Income,Profit,Asset,Credit,Wire Transfer
TXN-11135,2025-12-04,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",483.36,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10968,2025-12-05,Business,Product Sales Revenue,Direct cash/card sales to customers,2869.15,Income,Profit,Asset,Credit,ACH Transfer
TXN-10474,2025-12-05,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,4252.04,Income,Profit,Asset,Credit,ACH Transfer
TXN-10422,2025-12-05,Household,Groceries,Supermarket purchase (food/supplies),110.72,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10325,2025-12-05,Household,Utilities,"Electricity, water, and gas bills",270.62,Expense,Loss,Liability,Debit,Credit Card
TXN-11175,2025-12-05,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",2817.74,Asset Acquisition,Neutral,Asset,Debit,Wire Transfer
TXN-10068,2025-12-05,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,2655.22,Transfer,Neutral,Liability,Debit,Credit Card
TXN-10221,2025-12-05,Business,Loan Interest Expense,Interest charge on business debt/credit lines,612.73,Expense,Loss,Liability,Debit,Credit Card
TXN-10193,2025-12-06,Business,Product Sales Revenue,Direct cash/card sales to customers,2679.77,Income,Profit,Asset,Credit,ACH Transfer
TXN-10086,2025-12-06,Business,Product Sales Revenue,Direct cash/card sales to customers,600.6,Income,Profit,Asset,Credit,Credit Card
TXN-10816,2025-12-07,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,4538.24,Expense,Loss,Asset,Debit,Credit Card
TXN-10606,2025-12-07,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,2976.81,Transfer,Neutral,Liability,Debit,Credit Card
TXN-10853,2025-12-08,Business,Product Sales Revenue,Direct cash/card sales to customers,3376.37,Income,Profit,Asset,Credit,Digital Wallet
TXN-11152,2025-12-08,Business,Loan Interest Expense,Interest charge on business debt/credit lines,547.09,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10600,2025-12-08,Household,Groceries,Supermarket purchase (food/supplies),64.83,Expense,Loss,Asset,Debit,Cash
TXN-10166,2025-12-09,Business,Owner's Equity Injection,Capital contributed by business owner/investor,10147.53,Equity Injection,Neutral,Equity,Credit,Credit Card
TXN-10478,2025-12-10,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,2147.52,Expense,Loss,Liability,Debit,Cash
TXN-10236,2025-12-10,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,2150.6,Income,Profit,Asset,Credit,Credit Card
TXN-10415,2025-12-10,Household,Dining Out,Restaurant bill / food delivery,88.8,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10615,2025-12-11,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",651.13,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10734,2025-12-11,Business,Office Rent & Lease,Commercial property rental fee,3746.86,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10302,2025-12-11,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,3795.26,Expense,Loss,Asset,Debit,Cash
TXN-10057,2025-12-11,Household,Groceries,Supermarket purchase (food/supplies),177.23,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10304,2025-12-12,Household,Utilities,"Electricity, water, and gas bills",131.44,Expense,Loss,Liability,Debit,Checking Account
TXN-10230,2025-12-12,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,295.87,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10864,2025-12-12,Business,Loan Interest Expense,Interest charge on business debt/credit lines,555.94,Expense,Loss,Liability,Debit,Credit Card
TXN-10281,2025-12-13,Business,Product Sales Revenue,Direct cash/card sales to customers,2527.7,Income,Profit,Asset,Credit,Checking Account
TXN-10983,2025-12-13,Business,Loan Interest Expense,Interest charge on business debt/credit lines,737.93,Expense,Loss,Liability,Debit,Credit Card
TXN-10798,2025-12-13,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,149.59,Expense,Loss,Asset,Debit,Credit Card
TXN-10754,2025-12-13,Household,Utilities,"Electricity, water, and gas bills",256.01,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10479,2025-12-14,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,2119.91,Equity Withdrawal,Neutral,Equity,Debit,Checking Account
TXN-10746,2025-12-14,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",482.8,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10032,2025-12-15,Household,Salary / Wages,Monthly salary direct deposit,5022.53,Income,Profit,Asset,Credit,Digital Wallet
TXN-11041,2025-12-15,Household,Investment Returns,Stock dividend or savings interest payout,450.8,Income,Profit,Asset,Credit,Digital Wallet
TXN-10392,2025-12-15,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",741.52,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10492,2025-12-16,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,2741.61,Expense,Loss,Liability,Debit,Cash
TXN-11020,2025-12-16,Household,Salary / Wages,Monthly salary direct deposit,2531.14,Income,Profit,Asset,Credit,Credit Card
TXN-10986,2025-12-16,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,1783.71,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10809,2025-12-16,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,9384.79,Income,Profit,Asset,Credit,Checking Account
TXN-10278,2025-12-16,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",2413.56,Asset Acquisition,Neutral,Asset,Debit,Wire Transfer
TXN-10461,2025-12-17,Household,Investment Returns,Stock dividend or savings interest payout,237.67,Income,Profit,Asset,Credit,Digital Wallet
TXN-11192,2025-12-17,Household,Credit Card Payment,Credit card balance payoff from checking account,751.47,Transfer,Neutral,Liability,Debit,Checking Account
TXN-11028,2025-12-17,Business,Product Sales Revenue,Direct cash/card sales to customers,620.25,Income,Profit,Asset,Credit,Checking Account
TXN-11103,2025-12-17,Household,Salary / Wages,Monthly salary direct deposit,5579.83,Income,Profit,Asset,Credit,Digital Wallet
TXN-10220,2025-12-18,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,1420.16,Expense,Loss,Liability,Debit,Cash
TXN-10829,2025-12-18,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",3763.97,Asset Acquisition,Neutral,Asset,Debit,Credit Card
TXN-11148,2025-12-18,Business,Product Sales Revenue,Direct cash/card sales to customers,1652.03,Income,Profit,Asset,Credit,Digital Wallet
TXN-11016,2025-12-19,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",86.07,Expense,Loss,Asset,Debit,Checking Account
TXN-10698,2025-12-19,Household,Dining Out,Restaurant bill / food delivery,91.04,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10813,2025-12-19,Household,Credit Card Payment,Credit card balance payoff from checking account,1382.23,Transfer,Neutral,Liability,Debit,Digital Wallet
TXN-10283,2025-12-20,Business,Office Rent & Lease,Commercial property rental fee,2625.44,Expense,Loss,Liability,Debit,Cash
TXN-10381,2025-12-20,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",738.14,Expense,Loss,Asset,Debit,Checking Account
TXN-10602,2025-12-20,Business,Product Sales Revenue,Direct cash/card sales to customers,660.76,Income,Profit,Asset,Credit,Cash
TXN-10314,2025-12-20,Household,Groceries,Supermarket purchase (food/supplies),117.81,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10424,2025-12-21,Household,Investment Returns,Stock dividend or savings interest payout,387.84,Income,Profit,Asset,Credit,Credit Card
TXN-11162,2025-12-21,Business,Product Sales Revenue,Direct cash/card sales to customers,3040.55,Income,Profit,Asset,Credit,ACH Transfer
TXN-11142,2025-12-21,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",5907.91,Asset Acquisition,Neutral,Asset,Debit,Cash
TXN-10951,2025-12-21,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,42.37,Expense,Loss,Asset,Debit,Cash
TXN-11076,2025-12-22,Household,Credit Card Payment,Credit card balance payoff from checking account,1091.46,Transfer,Neutral,Liability,Debit,Checking Account
TXN-10772,2025-12-22,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,3257.48,Transfer,Neutral,Liability,Debit,Credit Card
TXN-10135,2025-12-23,Household,Investment Returns,Stock dividend or savings interest payout,263.8,Income,Profit,Asset,Credit,Checking Account
TXN-10442,2025-12-23,Business,Owner's Equity Injection,Capital contributed by business owner/investor,42399.97,Equity Injection,Neutral,Equity,Credit,Digital Wallet
TXN-10149,2025-12-23,Business,Loan Interest Expense,Interest charge on business debt/credit lines,63.67,Expense,Loss,Liability,Debit,Wire Transfer
TXN-10927,2025-12-24,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,4946.61,Income,Profit,Asset,Credit,Wire Transfer
TXN-10226,2025-12-25,Business,Product Sales Revenue,Direct cash/card sales to customers,1900.91,Income,Profit,Asset,Credit,Cash
TXN-10167,2025-12-25,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",226.56,Expense,Loss,Asset,Debit,Cash
TXN-10889,2025-12-25,Business,Payroll & Wages,"Employee salaries, benefits, and payroll taxes",21301.8,Expense,Loss,Liability,Debit,Cash
TXN-10618,2025-12-25,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,506.05,Expense,Loss,Asset,Debit,Checking Account
TXN-10286,2025-12-25,Business,Product Sales Revenue,Direct cash/card sales to customers,1434.25,Income,Profit,Asset,Credit,Digital Wallet
TXN-10018,2025-12-26,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",564.21,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10656,2025-12-27,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",2170.24,Asset Acquisition,Neutral,Asset,Debit,Credit Card
TXN-10566,2025-12-27,Business,Product Sales Revenue,Direct cash/card sales to customers,1051.66,Income,Profit,Asset,Credit,Digital Wallet
TXN-10928,2025-12-27,Household,Salary / Wages,Monthly salary direct deposit,4951.96,Income,Profit,Asset,Credit,Wire Transfer
TXN-10084,2025-12-27,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,1407.55,Transfer,Neutral,Liability,Debit,Digital Wallet
